Title,fulltitle,movie_year,Categories,summary,"Image URL",imdb_id,imdb_rating,runtime,language,ytid
May,"May (2002)",2002,Drama|Horror,"When May was a child, she was a lonely girl with a lazy eye and without any friends except a weird and ugly doll kept in a glass case given by her bizarre mother on her birthday. May becomes a lonely, weird young woman, working in an animal hospital and assisting the veterinarian in surgeries and sewing operated animals most of the time. Her lesbian colleague Polly has a sort of attraction for her. When the shy May meets the mechanic Adam Stubbs, she loves his hands and has a crush on him. They date, but the weirdness and bizarre behavior of May pushes Adam away from her. Alone, May has a brief affair with Polly, but she feels rejected again when her colleague meets Ambrosia. When her doll is accidentally broken, the deranged May decides to build a friend for her, using the best parts her acquaintances can offer.",https://hydramovies.com/wp-content/uploads/2018/04/May-Movie-Poster.jpg,tt0303361,6.7,93,English,YbN_uoGQysc
"The China Hustle","The China Hustle (2017)",2017,Documentary,"An unsettling and eye-opening Wall Street horror story about Chinese companies, the American stock market, and the opportunistic greed behind the biggest heist you've never heard of.",https://hydramovies.com/wp-content/uploads/2018/04/The-China-Hustle-Movie-Poster.jpg,tt7215388,6.8,82,English,55892jT06aI
"The Lost Brother","The Lost Brother (2017)",2017,Crime|Drama|Thriller,"Cetarti, a public employee who has just been fired, travels from Buenos Aires to Lapachito, a lonely town in the Chaco province. He must take care of the corpses of his mother and brother who have been brutally murdered, and with whom no bond of affection binds him. The only thing that mobilizes Cetarti to undertake the trip is the possibility of charging a modest life insurance to be able to settle in Brazil. There he meets Duarte, a sort of town capo and friend of his mother's murderer, with whom he establishes a strange society to manage and collect that money.",https://hydramovies.com/wp-content/uploads/2018/04/The-Lost-Brother-Movie-Poster.jpg,tt6522634,6.7,112,English,1DNXCdWZuHs
"The Redeemed and the Dominant: Fittest on Earth","The Redeemed and the Dominant: Fittest on Earth (2018)",2018,Documentary,"In 2017 the fittest athletes on Earth took on the unknown and unknowable during four of the most intense days of competition in CrossFit Games history. ""The Redeemed and the Dominant: Fittest on Earth "" captures all the drama as top athletes resembling chiseled Grecian gods descend on Madison, Wisconsin, to face a series of trials. Hercules faced 12; they take on 13. Emotions run high as a throng of Australian athletes rise to the top. By the end of the competition, some learn tough lessons-that all that glitters isn't gold, or even bronze-and some learn that they're even stronger than they realized. The best among them enter the pantheon of CrossFit giants and earn the right to call themselves the ""Fittest on Earth.""",https://hydramovies.com/wp-content/uploads/2018/04/The-Redeemed-and-the-Dominant-Fittest-on-Earth-Movie-Poster.jpg,tt8144778,7.1,119,English,rlZ5MG-E2Ls
"First Match","First Match (2018)",2018,Drama|Sport,"Hardened by years in foster care, a teenage girl from Brooklyn's Brownsville neighborhood decides that joining the boys wrestling team is the only way back to her estranged father.",https://hydramovies.com/wp-content/uploads/2018/04/First-Match-Movie-Poster.jpg,tt6061074,6.1,102,English,Xva2FWNdcD0
"Re: Born","Re: Born (2016)",2016,Action|Crime|Drama|War,"A legend covert soldier with a mysterious past now decides to once again unleash his beast inside of him to stand up for what he cares about.",https://hydramovies.com/wp-content/uploads/2018/04/Re-Born-Movie-Poster.jpg,tt5678110,6,115,English,uxM6vsMNwXs
"A Moving Romance","A Moving Romance (2017)",2017,Family,"Interior designer Olivia Wilson loses her job in New York. With newfound time on her hands she decides to head home to California to surprise her dad, Neil for the 25th anniversary of the family business, Wilson Family Movers. Upon arrival she meets the newest member of the Wilson team, Scott. With business coming to a halt, she and Scott work together to get things back on track. Just as the two begin to form a bond, Olivia is faced with a difficult decision when a worthwhile job opportunity pops up back in New York.",https://hydramovies.com/wp-content/uploads/2018/04/A-Moving-Romance-Movie-Poster.jpg,tt5039242,6.1,90,English,
"Happy End","Happy End (2017)",2017,Drama,"Gradually succumbing to dementia, George Laurent, the octogenarian patriarch of the Laurents, an affluent upper-bourgeois family, is uncomfortably sharing his palatial manor in Calais, the heart of the infamous migrant jungle, with his twice-married son, Thomas, and Anne, his workaholic daughter who has taken over the family construction business. Divorced and frigid, Anne has to handle the impact of a disastrous workplace accident caused by her disappointing son Pierre's negligence, while at the same time, the urgent hospitalisation of Thomas' ex-wife from a mysterious poisoning, leads his sulky 13-year-old daughter, Ève, to live with her father and his new wife, Anais. Undoubtedly, in this family, everyone has a skeleton in the closet, and as the fates of the Laurents enmesh with insistent and ignoble desires, a peculiar and disturbing alliance will form. But in the end, some secrets are bigger than others.",https://hydramovies.com/wp-content/uploads/2018/04/Happy-End-Movie-Poster.jpg,tt5304464,6.9,107,English,cZ1ajZRn8YM
"After the Storm","After the Storm (2016)",2016,Comedy|Drama,"Dwelling on his past glory as a prize-winning author, Ryota (Hiroshi Abe) wastes the money he makes as a private detective on gambling and can barely pay child support. After the death of his father, his aging mother (Kirin Kiki) and beautiful ex-wife (Yoko Make) seem to be moving on with their lives. Renewing contact with his initially distrusting family, Ryota struggles to take back control of his existence and to find a lasting place in the life of his young son (Taiyo Yoshizawa) - until a stormy summer night offers them a chance to truly bond again.",https://hydramovies.com/wp-content/uploads/2018/04/After-the-Storm-Movie-Poster.jpg,tt5294966,7.4,118,English,i0lr6hfRG9s
"Mary and the Witch's Flower","Mary and the Witch's Flower (2017)",2017,Adventure|Animation|Family|Fantasy,"Mary is an ordinary young girl stuck in the country with her Great-Aunt Charlotte and seemingly no adventures or friends in sight. She follows a mysterious cat into the nearby forest, where she discovers an old broomstick and the strange Fly-by-Night flower, a rare plant that blossoms only once every seven years and only in that forest. Together the flower and the broomstick whisk Mary above the clouds and far away to Endor College - a school of magic run by headmistress Madam Mumblechook and the brilliant Doctor Dee. But there are terrible things happening at the school, and, when Mary tells a lie, she must risk her life to try to set things right. Based on Mary Stewart's 1971 classic children's book ""The Little Broomstick"", ""Mary and The Witch's Flower"" is an action-packed film full of jaw-dropping imaginative worlds, ingenious characters, and the stirring, heartfelt story of a young girl trying to find a place in the world. Featuring the voices of Ruby Barnhill and Academy ...",https://hydramovies.com/wp-content/uploads/2018/04/Mary-and-the-Witchs-Flower-Movie-Poster.jpg,tt6336356,6.8,102,English,888z3ku4t3I
"The Last Movie Star","The Last Movie Star (2017)",2017,Drama,"An aging former movie star is forced to face the reality that his glory days are behind him. On its surface, the film is a tale about faded fame. At its core, it's a universal story about growing old.",https://hydramovies.com/wp-content/uploads/2018/04/The-Last-Movie-Star-Movie-Poster.jpg,tt5836316,6.8,94,English,1-f8O118hnE
Lucky,"Lucky (2017)",2017,Comedy|Drama,"Lucky is an old US Navy veteran of rigid habits and attitudes in a small town. When his routine is interrupted by a sudden collapse at home, Lucky finds himself realizing that his remarkably healthy old age is going to face an inevitable decline and he has to accept it. In that difficult reassessment, Lucky must face up to what he believes in and how much it compares to his neighbors' priorities. In doing so, Lucky finds that his life has its positive side as he searches for some meaning that he can accept.",https://hydramovies.com/wp-content/uploads/2018/04/Lucky-Movie-Poster.jpg,tt5859238,7.4,88,English,2KLLkj84GAo
"Phantom Thread","Phantom Thread (2017)",2017,Drama|Romance,"Set in the glamour of 1950s post-war London, renowned dressmaker Reynolds Woodcock (Daniel Day-Lewis) and his sister Cyril (Lesley Manville) are at the center of British fashion, dressing royalty, movie stars, heiresses, socialites, debutants, and dames with the distinct style of The House of Woodcock. Women come and go through Woodcock's life, providing the confirmed bachelor with inspiration and companionship, until he comes across a young, strong-willed woman, Alma (Vicky Krieps), who soon becomes a fixture in his life as his muse and lover. Once controlled and planned, he finds his carefully tailored life disrupted by love.",https://hydramovies.com/wp-content/uploads/2018/04/Phantom-Thread-Movie-Poster.jpg,tt5776858,7.7,130,English,asbg5u5j0YI
"Molly's Game","Molly's Game (2017)",2017,Biography|Crime|Drama,"Molly Bloom, a beautiful young Olympic-class skier, ran the world's most exclusive high-stakes poker game for a decade before being arrested in the middle of the night by 17 FBI agents wielding automatic weapons. Her players included Hollywood royalty, sports stars, business titans, and finally, unbeknownst to her, the Russian mob. Her only ally was her criminal defense lawyer Charlie Jaffey, who learned that there was much more to Molly than the tabloids led us to believe.",https://hydramovies.com/wp-content/uploads/2018/04/Mollys-Game-Movie-Poster.jpg,tt4209788,7.5,140,English,Vu4UPet8Nyc
"The Third Murder","The Third Murder (2017)",2017,Drama|Mystery,"Misumi has a criminal record dating back many years and is now under the spotlight again. It looks like an open and shut case, for Misumi has confessed to the new charge. Enter prominent lawyer Shigemori, who harbours other ideas, which could mean the difference between life and death.",https://hydramovies.com/wp-content/uploads/2018/04/The-Third-Murder-Movie-Poster.jpg,tt6410564,6.8,124,English,Plr3V4TYBQE
"The Coming Days","The Coming Days (2010)",2010,Drama|Sci-Fi,"In the near future the dreams of three adult siblings living in Germany are fractured by difficult romantic relationships and the unwitting involvement with an underground organization through a growing worldwide panic over the few remaining oil fields in Asia.",https://hydramovies.com/wp-content/uploads/2018/04/The-Coming-Days-Movie-Poster.jpg,tt1545985,6.3,125,English,
